X;Y;Z;DISTANCE;INTENSITY;POINT_ID;RETURN_ID;AMBIENT;TIMESTAMP
3.318270146846771240e-01;2.504326105117797852e+00;7.554473727941513062e-02;2.527343750000000000e+00;4.379000000000000000e+03;1.519000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335162112e+18
3.119935989379882812e-01;2.487195730209350586e+00;7.510046660900115967e-02;2.507812500000000000e+00;4.455000000000000000e+03;1.520000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335168000e+18
2.960443794727325439e-01;2.500936508178710938e+00;7.558491080999374390e-02;2.519531250000000000e+00;4.417000000000000000e+03;1.521000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335173888e+18
2.755991220474243164e-01;2.475769519805908203e+00;7.489666342735290527e-02;2.492187500000000000e+00;4.494000000000000000e+03;1.522000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335179776e+18
2.591633498668670654e-01;2.485391378402709961e+00;7.526391744613647461e-02;2.500000000000000000e+00;4.494000000000000000e+03;1.523000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335185664e+18
2.408146262168884277e-01;2.479386568069458008e+00;7.516292482614517212e-02;2.492187500000000000e+00;4.494000000000000000e+03;1.524000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335191552e+18
2.235538810491561890e-01;2.480999469757080078e+00;7.526202499866485596e-02;2.492187500000000000e+00;4.468000000000000000e+03;1.525000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335197440e+18
2.062891870737075806e-01;2.482492685317993164e+00;7.532689720392227173e-02;2.492187500000000000e+00;4.468000000000000000e+03;1.526000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335203328e+18
1.884220242500305176e-01;2.476079225540161133e+00;7.515542954206466675e-02;2.484375000000000000e+00;4.494000000000000000e+03;1.527000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335209216e+18
1.711924076080322266e-01;2.477328062057495117e+00;7.522009313106536865e-02;2.484375000000000000e+00;4.481000000000000000e+03;1.528000000000000000e+03;0.000000000000000000e+00;3.000000000000000000e+00;1.682415573335215104e+18
1.541315317153930664e-01;2.486270189285278320e+00;7.552266120910644531e-02;2.492187500000000000e+00;4.468000000000000000e+03;1.529000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335220992e+18
1.363998800516128540e-01;2.479483127593994141e+00;7.534775137901306152e-02;2.484375000000000000e+00;4.481000000000000000e+03;1.530000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335226880e+18
1.187735870480537415e-01;2.472572088241577148e+00;7.511067390441894531e-02;2.476562500000000000e+00;4.417000000000000000e+03;1.531000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335232768e+18
1.021875515580177307e-01;2.488944053649902344e+00;7.558442652225494385e-02;2.492187500000000000e+00;4.468000000000000000e+03;1.532000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335238656e+18
8.460489660501480103e-02;2.481790542602539062e+00;7.534734904766082764e-02;2.484375000000000000e+00;4.468000000000000000e+03;1.533000000000000000e+03;0.000000000000000000e+00;1.000000000000000000e+00;1.682415573335244288e+18
6.681974977254867554e-02;2.474521160125732422e+00;7.511027902364730835e-02;2.476562500000000000e+00;4.455000000000000000e+03;1.534000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335250432e+18
4.958071932196617126e-02;2.474926471710205078e+00;7.511014491319656372e-02;2.476562500000000000e+00;4.532000000000000000e+03;1.535000000000000000e+03;0.000000000000000000e+00;4.000000000000000000e+00;1.682415573335256064e+18
3.247830271720886230e-02;2.483021020889282227e+00;7.531027495861053467e-02;2.484375000000000000e+00;4.404000000000000000e+03;1.536000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335261952e+18
1.509104203432798386e-02;2.467571258544921875e+00;7.477322965860366821e-02;2.468750000000000000e+00;4.442000000000000000e+03;1.537000000000000000e+03;0.000000000000000000e+00;4.000000000000000000e+00;1.682415573335267840e+18
-2.069137291982769966e-03;2.467618465423583984e+00;7.470991462469100952e-02;2.468750000000000000e+00;4.442000000000000000e+03;1.538000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335273728e+18
-1.925281435251235962e-02;2.467546224594116211e+00;7.464651763439178467e-02;2.468750000000000000e+00;4.442000000000000000e+03;1.539000000000000000e+03;0.000000000000000000e+00;4.000000000000000000e+00;1.682415573335279360e+18
-3.671841323375701904e-02;2.467350006103515625e+00;7.458207756280899048e-02;2.468750000000000000e+00;4.455000000000000000e+03;1.540000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335285504e+18
-5.389576777815818787e-02;2.467036724090576172e+00;7.451219856739044189e-02;2.468750000000000000e+00;4.442000000000000000e+03;1.541000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335291136e+18
-7.106280326843261719e-02;2.466605663299560547e+00;7.438644766807556152e-02;2.468750000000000000e+00;4.404000000000000000e+03;1.542000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335297024e+18
-8.822644501924514771e-02;2.466054916381835938e+00;7.426070421934127808e-02;2.468750000000000000e+00;4.442000000000000000e+03;1.543000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335302912e+18
-1.057429537177085876e-01;2.473186016082763672e+00;7.436938583850860596e-02;2.476562500000000000e+00;4.417000000000000000e+03;1.544000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335308800e+18
-1.228691712021827698e-01;2.464579582214355469e+00;7.400679588317871094e-02;2.468750000000000000e+00;4.391000000000000000e+03;1.545000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335314688e+18
-1.409037411212921143e-01;2.479261636734008789e+00;7.434864342212677002e-02;2.484375000000000000e+00;4.379000000000000000e+03;1.546000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335320576e+18
-1.576696783304214478e-01;2.470431804656982422e+00;7.394906878471374512e-02;2.476562500000000000e+00;4.366000000000000000e+03;1.547000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335326464e+18
-1.754145920276641846e-01;2.477069616317749023e+00;7.399423420429229736e-02;2.484375000000000000e+00;4.327000000000000000e+03;1.548000000000000000e+03;0.000000000000000000e+00;1.000000000000000000e+00;1.682415573335332352e+18
-1.920478641986846924e-01;2.468008518218994141e+00;7.357402890920639038e-02;2.476562500000000000e+00;4.379000000000000000e+03;1.549000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335338240e+18
-2.088666707277297974e-01;2.458810567855834961e+00;7.315169274806976318e-02;2.468750000000000000e+00;4.391000000000000000e+03;1.550000000000000000e+03;0.000000000000000000e+00;1.000000000000000000e+00;1.682415573335344128e+18
-2.273847460746765137e-01;2.472857475280761719e+00;7.342682033777236938e-02;2.484375000000000000e+00;4.340000000000000000e+03;1.551000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335350016e+18
-2.430718839168548584e-01;2.455676555633544922e+00;7.276503741741180420e-02;2.468750000000000000e+00;4.404000000000000000e+03;1.552000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335355904e+18
-2.593367099761962891e-01;2.446166992187500000e+00;7.228800654411315918e-02;2.460937500000000000e+00;4.430000000000000000e+03;1.553000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335361792e+18
-2.772356569766998291e-01;2.452069520950317383e+00;7.226993143558502197e-02;2.468750000000000000e+00;4.391000000000000000e+03;1.554000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335367680e+18
-2.964621484279632568e-01;2.465558052062988281e+00;7.247384637594223022e-02;2.484375000000000000e+00;4.366000000000000000e+03;1.555000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335373824e+18
-3.145808875560760498e-01;2.471191644668579102e+00;7.245218008756637573e-02;2.492187500000000000e+00;4.289000000000000000e+03;1.556000000000000000e+03;0.000000000000000000e+00;3.000000000000000000e+00;1.682415573335379712e+18
-3.317754864692687988e-01;2.468949556350708008e+00;7.220227271318435669e-02;2.492187500000000000e+00;4.264000000000000000e+03;1.557000000000000000e+03;0.000000000000000000e+00;2.000000000000000000e+00;1.682415573335385600e+18
-3.489785194396972656e-01;2.466585159301757812e+00;7.190315425395965576e-02;2.492187500000000000e+00;4.340000000000000000e+03;1.558000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335391488e+18
-3.650055527687072754e-01;2.456378698348999023e+00;7.136932015419006348e-02;2.484375000000000000e+00;4.340000000000000000e+03;1.559000000000000000e+03;0.000000000000000000e+00;2.000000000000000000e+00;1.682415573335397632e+18
-3.832876980304718018e-01;2.461505174636840820e+00;7.128476351499557495e-02;2.492187500000000000e+00;4.340000000000000000e+03;1.560000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335403520e+18
-3.994675874710083008e-01;2.451028347015380859e+00;7.074750214815139771e-02;2.484375000000000000e+00;4.340000000000000000e+03;1.561000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335409664e+18
-4.178428947925567627e-01;2.455893516540527344e+00;7.066057622432708740e-02;2.492187500000000000e+00;4.327000000000000000e+03;1.562000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335415552e+18
-4.308629333972930908e-01;2.429862499237060547e+00;6.965905427932739258e-02;2.468750000000000000e+00;4.238000000000000000e+03;1.563000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335421696e+18
-4.180023074150085449e-01;2.265540599822998047e+00;6.468757241964340210e-02;2.304687500000000000e+00;2.600000000000000000e+02;1.564000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335427840e+18
-4.124544560909271240e-01;2.151371479034423828e+00;6.118216738104820251e-02;2.191406250000000000e+00;2.930000000000000000e+02;1.565000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335433728e+18
-4.231143891811370850e-01;2.125426769256591797e+00;6.019993871450424194e-02;2.167968750000000000e+00;8.300000000000000000e+01;1.566000000000000000e+03;0.000000000000000000e+00;7.000000000000000000e+00;1.682415573335440128e+18
-4.213232100009918213e-01;2.042131900787353516e+00;5.761234089732170105e-02;2.085937500000000000e+00;1.360000000000000000e+02;1.567000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335446016e+18
-4.216848611831665039e-01;1.974236965179443359e+00;5.546612665057182312e-02;2.019531250000000000e+00;1.190000000000000000e+02;1.568000000000000000e+03;0.000000000000000000e+00;2.000000000000000000e+00;1.682415573335452160e+18
-4.446819424629211426e-01;2.013205051422119141e+00;5.629285424947738647e-02;2.062500000000000000e+00;1.240000000000000000e+02;1.569000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335458304e+18
-5.542451143264770508e-01;2.428835630416870117e+00;6.759350746870040894e-02;2.492187500000000000e+00;4.366000000000000000e+03;1.570000000000000000e+03;0.000000000000000000e+00;2.000000000000000000e+00;1.682415573335464448e+18
-5.750278830528259277e-01;2.440061330795288086e+00;6.757979840040206909e-02;2.507812500000000000e+00;4.340000000000000000e+03;1.571000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335470848e+18
-5.901557207107543945e-01;2.428422451019287109e+00;6.694091111421585083e-02;2.500000000000000000e+00;4.366000000000000000e+03;1.572000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335476992e+18
-6.108708381652832031e-01;2.439411163330078125e+00;6.692185997962951660e-02;2.515625000000000000e+00;4.302000000000000000e+03;1.573000000000000000e+03;0.000000000000000000e+00;1.000000000000000000e+00;1.682415573335483136e+18
-6.278470158576965332e-01;2.435110569000244141e+00;6.643304973840713501e-02;2.515625000000000000e+00;4.302000000000000000e+03;1.574000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335489536e+18
-6.447715163230895996e-01;2.430697679519653320e+00;6.594484299421310425e-02;2.515625000000000000e+00;4.379000000000000000e+03;1.575000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335495936e+18
-6.619856953620910645e-01;2.426079273223876953e+00;6.544735282659530640e-02;2.515625000000000000e+00;4.417000000000000000e+03;1.576000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335502336e+18
-6.767383813858032227e-01;2.413908720016479492e+00;6.475741416215896606e-02;2.507812500000000000e+00;4.417000000000000000e+03;1.577000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335508736e+18
-6.989791989326477051e-01;2.427900075912475586e+00;6.476642936468124390e-02;2.527343750000000000e+00;4.404000000000000000e+03;1.578000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335514880e+18
-7.158583402633666992e-01;2.422991752624511719e+00;6.421806663274765015e-02;2.527343750000000000e+00;4.366000000000000000e+03;1.579000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335521536e+18
-7.327029109001159668e-01;2.417965888977050781e+00;6.366971135139465332e-02;2.527343750000000000e+00;4.251000000000000000e+03;1.580000000000000000e+03;0.000000000000000000e+00;2.000000000000000000e+00;1.682415573335527936e+18
-7.498029470443725586e-01;2.412732601165771484e+00;6.311185657978057861e-02;2.527343750000000000e+00;4.379000000000000000e+03;1.581000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335534592e+18
-7.713146209716796875e-01;2.422354459762573242e+00;6.295028328895568848e-02;2.542968750000000000e+00;4.353000000000000000e+03;1.582000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335540992e+18
-7.882165312767028809e-01;2.416922092437744141e+00;6.238923221826553345e-02;2.542968750000000000e+00;4.391000000000000000e+03;1.583000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335547392e+18
-8.050146698951721191e-01;2.411394834518432617e+00;6.178134679794311523e-02;2.542968750000000000e+00;4.379000000000000000e+03;1.584000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335554048e+18
-8.217739462852478027e-01;2.405750513076782227e+00;6.117345020174980164e-02;2.542968750000000000e+00;4.404000000000000000e+03;1.585000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335560704e+18
-8.384936451911926270e-01;2.399989604949951172e+00;6.056555360555648804e-02;2.542968750000000000e+00;4.430000000000000000e+03;1.586000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335567360e+18
-8.581014275550842285e-01;2.401360273361206055e+00;6.013086438179016113e-02;2.550781250000000000e+00;4.353000000000000000e+03;1.587000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335574272e+18
-8.775435090065002441e-01;2.402656316757202148e+00;5.968100950121879578e-02;2.558593750000000000e+00;4.391000000000000000e+03;1.588000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335580928e+18
-8.969696164131164551e-01;2.403826713562011719e+00;5.919237062335014343e-02;2.566406250000000000e+00;4.353000000000000000e+03;1.589000000000000000e+03;0.000000000000000000e+00;2.000000000000000000e+00;1.682415573335587840e+18
-9.109108448028564453e-01;2.390238523483276367e+00;5.834256857633590698e-02;2.558593750000000000e+00;4.366000000000000000e+03;1.590000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335594752e+18
-9.360350370407104492e-01;2.405688285827636719e+00;5.820124968886375427e-02;2.582031250000000000e+00;4.404000000000000000e+03;1.591000000000000000e+03;0.000000000000000000e+00;6.000000000000000000e+00;1.682415573335601664e+18
-9.501582384109497070e-01;2.391759395599365234e+00;5.734046921133995056e-02;2.574218750000000000e+00;4.442000000000000000e+03;1.592000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335608576e+18
-9.727144837379455566e-01;2.399556636810302734e+00;5.696703866124153137e-02;2.589843750000000000e+00;4.379000000000000000e+03;1.593000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335615744e+18
-9.893952608108520508e-01;2.392744541168212891e+00;5.623105168342590332e-02;2.589843750000000000e+00;4.430000000000000000e+03;1.594000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335622912e+18
-1.009063124656677246e+00;2.393013000488281250e+00;5.566246807575225830e-02;2.597656250000000000e+00;4.340000000000000000e+03;1.595000000000000000e+03;0.000000000000000000e+00;2.000000000000000000e+00;1.682415573335629824e+18
-1.022612929344177246e+00;2.378771781921386719e+00;5.475907027721405029e-02;2.589843750000000000e+00;4.379000000000000000e+03;1.596000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335636992e+18
-1.047341585159301758e+00;2.389341831207275391e+00;5.439998209476470947e-02;2.609375000000000000e+00;4.366000000000000000e+03;1.597000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335644416e+18
-1.062364101409912109e+00;2.378441810607910156e+00;5.351771786808967590e-02;2.605468750000000000e+00;4.404000000000000000e+03;1.598000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335651840e+18
-1.080520629882812500e+00;2.374558210372924805e+00;5.279592052102088928e-02;2.609375000000000000e+00;4.404000000000000000e+03;1.599000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335659264e+18
-1.100298881530761719e+00;2.374087810516357422e+00;5.215041711926460266e-02;2.617187500000000000e+00;4.455000000000000000e+03;1.600000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335666688e+18
-1.120158195495605469e+00;2.373440265655517578e+00;5.149837210774421692e-02;2.625000000000000000e+00;4.379000000000000000e+03;1.601000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335674112e+18
-1.136988043785095215e+00;2.365442991256713867e+00;5.061553046107292175e-02;2.625000000000000000e+00;4.391000000000000000e+03;1.602000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335682048e+18
-1.160289645195007324e+00;2.371523380279541016e+00;5.004234239459037781e-02;2.640625000000000000e+00;4.379000000000000000e+03;1.603000000000000000e+03;0.000000000000000000e+00;2.000000000000000000e+00;1.682415573335689728e+18
-1.173302888870239258e+00;2.356408357620239258e+00;4.902149736881256104e-02;2.632812500000000000e+00;4.442000000000000000e+03;1.604000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335697664e+18
-1.186144948005676270e+00;2.341234683990478516e+00;4.800672829151153564e-02;2.625000000000000000e+00;4.442000000000000000e+03;1.605000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335705344e+18
-1.202488183975219727e+00;2.332901954650878906e+00;4.707812890410423279e-02;2.625000000000000000e+00;4.379000000000000000e+03;1.606000000000000000e+03;0.000000000000000000e+00;1.000000000000000000e+00;1.682415573335713536e+18
-1.222313404083251953e+00;2.331418037414550781e+00;4.628060013055801392e-02;2.632812500000000000e+00;4.353000000000000000e+03;1.607000000000000000e+03;0.000000000000000000e+00;1.000000000000000000e+00;1.682415573335721472e+18
-1.231449961662292480e+00;2.308933019638061523e+00;4.505646973848342896e-02;2.617187500000000000e+00;4.379000000000000000e+03;1.608000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335729920e+18
-1.247496366500854492e+00;2.300321102142333984e+00;4.412346705794334412e-02;2.617187500000000000e+00;4.391000000000000000e+03;1.609000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335738112e+18
-1.271087408065795898e+00;2.305245399475097656e+00;4.338042810559272766e-02;2.632812500000000000e+00;4.366000000000000000e+03;1.610000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335746560e+18
-1.298566222190856934e+00;2.316799879074096680e+00;4.275012388825416565e-02;2.656250000000000000e+00;4.289000000000000000e+03;1.611000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335755264e+18
-1.333984613418579102e+00;2.341665983200073242e+00;4.234832525253295898e-02;2.695312500000000000e+00;4.315000000000000000e+03;1.612000000000000000e+03;0.000000000000000000e+00;1.000000000000000000e+00;1.682415573335763968e+18
-1.354538559913635254e+00;2.338887929916381836e+00;4.139399528503417969e-02;2.703125000000000000e+00;4.379000000000000000e+03;1.613000000000000000e+03;0.000000000000000000e+00;2.000000000000000000e+00;1.682415573335772928e+18
-1.370786905288696289e+00;2.329421758651733398e+00;4.028076305985450745e-02;2.703125000000000000e+00;4.404000000000000000e+03;1.614000000000000000e+03;0.000000000000000000e+00;3.000000000000000000e+00;1.682415573335782144e+18
-1.378965497016906738e+00;2.306424379348754883e+00;3.894015401601791382e-02;2.687500000000000000e+00;4.353000000000000000e+03;1.615000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335791104e+18
-1.386876702308654785e+00;2.283434867858886719e+00;3.761338442564010620e-02;2.671875000000000000e+00;4.340000000000000000e+03;1.616000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335800320e+18
-1.398713707923889160e+00;2.267048358917236328e+00;3.633729368448257446e-02;2.664062500000000000e+00;4.404000000000000000e+03;1.617000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335810048e+18
-1.427178740501403809e+00;2.276962995529174805e+00;3.544515371322631836e-02;2.687500000000000000e+00;4.340000000000000000e+03;1.618000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335820032e+18
-1.474444031715393066e+00;2.316424131393432617e+00;3.500151634216308594e-02;2.746093750000000000e+00;4.327000000000000000e+03;1.619000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335829760e+18
-1.507584571838378906e+00;2.332308530807495117e+00;3.411020711064338684e-02;2.777343750000000000e+00;4.366000000000000000e+03;1.620000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335840256e+18
-1.523777365684509277e+00;2.321780681610107422e+00;3.278039768338203430e-02;2.777343750000000000e+00;4.404000000000000000e+03;1.621000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335850752e+18
-1.548571705818176270e+00;2.324134349822998047e+00;3.162650018930435181e-02;2.792968750000000000e+00;4.353000000000000000e+03;1.622000000000000000e+03;0.000000000000000000e+00;4.000000000000000000e+00;1.682415573335861248e+18
-1.584792733192443848e+00;2.342175960540771484e+00;3.057611547410488129e-02;2.828125000000000000e+00;4.391000000000000000e+03;1.623000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335872768e+18
-1.614329338073730469e+00;2.350423097610473633e+00;2.934399805963039398e-02;2.851562500000000000e+00;4.417000000000000000e+03;1.624000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335884288e+18
-1.635121464729309082e+00;2.345553636550903320e+00;2.793480083346366882e-02;2.859375000000000000e+00;4.404000000000000000e+03;1.625000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335895808e+18
-1.656009435653686523e+00;2.340448617935180664e+00;2.640440873801708221e-02;2.867187500000000000e+00;4.430000000000000000e+03;1.626000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335908096e+18
-1.681374549865722656e+00;2.341573715209960938e+00;2.490602247416973114e-02;2.882812500000000000e+00;4.404000000000000000e+03;1.627000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335920896e+18
-1.704623937606811523e+00;2.339236021041870117e+00;2.330826967954635620e-02;2.894531250000000000e+00;4.391000000000000000e+03;1.628000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573335933952e+18
-1.690112709999084473e+00;2.315638780593872070e+00;-4.583631455898284912e-02;2.867187500000000000e+00;4.391000000000000000e+03;1.629000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573336489472e+18
-1.669381022453308105e+00;2.320976018905639648e+00;-4.755896702408790588e-02;2.859375000000000000e+00;4.353000000000000000e+03;1.630000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573336503296e+18
-1.639700889587402344e+00;2.313338041305541992e+00;-4.889075085520744324e-02;2.835937500000000000e+00;4.379000000000000000e+03;1.631000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573336516096e+18
-1.614602446556091309e+00;2.311858654022216797e+00;-5.030838027596473694e-02;2.820312500000000000e+00;4.366000000000000000e+03;1.632000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573336528640e+18
-1.589671730995178223e+00;2.310096502304077148e+00;-5.167945101857185364e-02;2.804687500000000000e+00;4.391000000000000000e+03;1.633000000000000000e+03;0.000000000000000000e+00;1.000000000000000000e+00;1.682415573336540928e+18
-1.562598824501037598e+00;2.304904222488403320e+00;-5.287867411971092224e-02;2.785156250000000000e+00;4.366000000000000000e+03;1.634000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573336552448e+18
-1.524542927742004395e+00;2.283400058746337891e+00;-5.370206013321876526e-02;2.746093750000000000e+00;4.340000000000000000e+03;1.635000000000000000e+03;0.000000000000000000e+00;3.000000000000000000e+00;1.682415573336564224e+18
-1.504385828971862793e+00;2.287352085113525391e+00;-5.503816157579421997e-02;2.738281250000000000e+00;4.340000000000000000e+03;1.636000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573336575232e+18
-1.460807323455810547e+00;2.255132913589477539e+00;-5.543695762753486633e-02;2.687500000000000000e+00;4.161000000000000000e+03;1.637000000000000000e+03;0.000000000000000000e+00;6.000000000000000000e+00;1.682415573336585984e+18
-1.411450743675231934e+00;2.212543249130249023e+00;-5.553417652845382690e-02;2.625000000000000000e+00;4.417000000000000000e+03;1.638000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573336596480e+18
-1.400231003761291504e+00;2.228856086730957031e+00;-5.705343186855316162e-02;2.632812500000000000e+00;4.391000000000000000e+03;1.639000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573336606976e+18
-1.396728038787841797e+00;2.258615493774414062e+00;-5.891621485352516174e-02;2.656250000000000000e+00;4.366000000000000000e+03;1.640000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573336616960e+18
-1.380969047546386719e+00;2.268250226974487305e+00;-6.024756655097007751e-02;2.656250000000000000e+00;4.340000000000000000e+03;1.641000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573336626944e+18
-1.365211725234985352e+00;2.277733802795410156e+00;-6.155915558338165283e-02;2.656250000000000000e+00;4.379000000000000000e+03;1.642000000000000000e+03;0.000000000000000000e+00;1.000000000000000000e+00;1.682415573336636672e+18
-1.349323868751525879e+00;2.287147045135498047e+00;-6.282810121774673462e-02;2.656250000000000000e+00;4.404000000000000000e+03;1.643000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573336646144e+18
-1.333357334136962891e+00;2.296457052230834961e+00;-6.409810483455657959e-02;2.656250000000000000e+00;4.366000000000000000e+03;1.644000000000000000e+03;0.000000000000000000e+00;4.000000000000000000e+00;1.682415573336655360e+18
-1.297683715820312500e+00;2.271901607513427734e+00;-6.442817300558090210e-02;2.617187500000000000e+00;4.187000000000000000e+03;1.645000000000000000e+03;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573336665088e+18
